coffee_shop_name,full_review_text,sentiment
Coffee Shop 76,"This was hands down my favorite coffee shop during my short stay in Austin.  The atmosphere was cozy and even though there was only one girl as cashier and barista, she was fairly quick taking orders and making the drinks which was impressive!  The syrups they offer (vanilla, mocha, and cinnamon) are all made there which is awesome.  I tried a soy vanilla cinnamon latte and although the cinnamon overpowered the vanilla I still enjoyed the drink.  I highly recommend this coffee shop! Vanilla cinnamon latte",1
Coffee Shop 76,"Cute coffee place to meet a friend or read. Not great for working (not a ton of outlets or space), but still a cute coffee shop. There is a little parking in the front and some in the back, but most likely will have to part on the street in the back.",1
Coffee Shop 76,"Updated review 3 check-ins Cutest little coffee shop in town. So hip and perfect for reading a book or enjoying a quiet cup of coffee. The vibe is chill and relaxed and the decor is a lovely mix of industrial and shabby chic.  I normally get lattes here and they are hot, not too sweet and delicious. The americanos are also well done with no bitterness. Very consistent quality! My favorite food nom noms used to be the doughnuts (coffee and lavender are kick ass), the blueberry scone (100% the shit) and the ham/mozz and turkey/provolone croissant which (I swear to God) weigh at least one pound each, but I think their vendor went out of business....? The croissants are heated for you and they give you SO MUCH bang for your buck. Feels like a chipotle burrito without the diarrhea. Not sure what food they offer there now since I've moved from ATX, but I feel 100% confident that they only select the best of vendors.  Fav fav coffee shop in town and located near other cool east side hotspots! #synergy",1
Coffee Shop 76,"Vintage Heart Coffee is by far the best coffeehouse to study/read/work in Austin. The shop has very vintage and cute Decors. Background music is not overwhelming and it is a quiet coffeehouse! it is pretty small but has plenty of seating. Outlets everywhere, that's always a pls!  My favorite coffees are lavender iced latte and vanilla iced latte. Very strong coffee flavor with fresh milk and their homemade flavors. Fantastic!  Love this place. I always feel very accomplished coming here and getting things done. Ps. The staffs are very nice, they let you bring food truck food here.",1
Coffee Shop 76,"5 check-ins Cute shop where coffee is no joke. Ask about the homemade syrups! Mocha, lavender, vanilla and rosemary.  Fave concoctions: + iced soy vanilla latte (the best!) + cold brew with mocha syrup + almond milk + lavender - vanilla latte Iced lavender and vanilla soy latte!",1
Coffee Shop 76,"Let's get to the heart of the matter: their vanilla iced latte is amazing. Ok, above else, protect your heart. By taking an amazing blissful walk to Vintage Heart Coffee. Or drive there, whatever your heart desires.  Justin and I loved this awesome local Austin gem. The inside was nothing special. It was small and cute. They had a couple of chairs outside right next to a mini food truck park. It was sunny and we were able to enjoy the local austin wall mural art. This place is also walking distance from Franklin BBQ. I got an iced cold brew with cream and sweetened. Justin got the Iced Vanilla Latte that was mentioned on Yelp and for once his coffee was better than mine. I would definitely recommend trying it. The baristas were also really nice and fun.",1
Coffee Shop 76,"Some really great things:  SOFAS! Three of them. For someone who puts sofa seating as the number one on my coffee shop must-haves, this was a great find.  Delicious lavender soy latte made my day. A unique, sweet, light flavor that I probably could have had several of.  Funky decor, witty signs and Austin art. All awesome.  Only downside..... it has a bit of a funky smell. It was worth adjusting to, but was a concern initially.",1
Coffee Shop 76,"Stopped here after lunch as we were walking around and wanted a drink in hand during our stroll. I'm not much of a coffee drinker so I'm probably not the most qualified person to review a coffee shop but I am a big fan of iced tea. The interior is relatively small but there are an assortment of sofas and chairs if you are trying to get some work done/study. I got the lavender lemonade which was really good, nice creativity there with the mix of lemonade and lavender.",1
Coffee Shop 76,"2 check-ins This place is literally so cute. I only got coffee to go this time but I'll definitely come back and study here. Parking is a little limited in the lot but there's a pay to park on the street. You only need to pay tues-Saturday 6pm-12 am. Internet password is ilovepuppies  This place offers coffee and little treats. They make their own syrups so it's super delicious and blends well into the coffee rather than stick at the bottom like Starbucks. I got a vanilla latte and my BF got the lavender latte. Both were delicious! It was a good amount of sweet. I'm not a huge fan of lavender but I actually enjoyed it! It has a really nice fragrant taste and not too overpowering.  This is probably going to become one of my go tos. I'm pretty obsessed with the decor in here: cute paintings, succulents, lights....basically tumblr hipster lol. Vanilla latte",1
Coffee Shop 76,2 check-ins One of my favorite places to come and study! Its a bigger coffeshop than most and I really liked their tea and how they put everything in mason jars. The staff wasnt that friendly though... And they dont really have any food so i givie it 4 stars. However the interior design is really cute and its a good place to go study.,1
